TRADEDATE,AFKS,AFLT,ALRS,APTK,AQUA,ASTR,BANE,BANEP,BELU,BSPB,CBOM,CHMF,CNRU,DATA,DIAS,ENPG,ETLN,EUTR,FEES,FESH,FIXR,FLOT,GAZP,GCHE,GEMC,GMKN,HEAD,HYDR,IRAO,IRKT,IVAT,KCHEP,KMAZ,LENT,LKOH,LSNGP,LSRG,MAGN,MBNK,MDMG,MGNT,MOEX,MRKC,MRKP,MRKU,MRKV,MRKZ,MSNG,MSRS,MTLR,MTLRP,MTSS,MVID,NLMK,NMTP,NVTK,OGKB,OZON,OZPH,PHOR,PIKK,PLZL,POSI,PRMD,RAGR,RASP,RENI,RNFT,ROLO,ROSN,RTGZ,RTKM,RTKMP,RUAL,SBER,SBERP,SELG,SFIN,SGZH,SIBN,SMLT,SNGS,SNGSP,SOFL,SPBE,SVAV,SVCB,T,TATN,TATNP,TGKN,TORSP,TRMK,TRNFP,UGLD,UNAC,UPRO,UWGN,VGSB,VGSBP,VKCO,VSEH,VSMO,VTBR,WUSH,X5,YDEX,YKENP
2026-05-12,11.329,48.95,28.98,7.296,405.0,279.05,1456.0,1023.0,356.8,321.19,6.143,761.6,652.8,97.14,1417.0,406.7,28.36,84.2,0.07004,66.5,0.6745,80.42,123.94,3523.0,804.1,133.98,2711.0,0.401,3.225,22.22,126.45,0.685,69.0,1809.0,5271.0,377.15,626.8,26.36,1306.0,1352.8,2560.5,173.25,0.9276,0.6749,0.6278,0.1999,0.17235,1.94,2.056,57.33,54.8,221.3,61.75,86.72,8.42,1168.3,0.298,4337.5,48.58,6862.0,538.7,2180.8,1041.6,402.6,107.32,136.55,86.78,106.75,0.4166,417.0,41200.0,53.65,56.95,38.78,326.95,326.38,47.15,1027.8,0.905,516.05,578.4,20.105,41.81,66.5,215.8,468.0,12.46,316.92,599.2,564.7,0.00554,0.658,93.84,1391.4,0.7185,0.3995,1.4215,24.82,17.05,13.5,241.3,73.29,26200.0,94.05,80.25,2403.0,4146.0,0.309
2026-05-13,11.273,48.99,28.71,7.164,408.7,276.55,1440.5,1021.5,358.6,318.3,6.122,762.4,649.2,97.56,1406.5,413.4,28.28,82.2,0.06922,64.82,0.6709,78.99,124.24,3539.0,802.6,133.68,2697.0,0.396,3.2135,22.0,125.65,0.685,69.1,1800.5,5222.0,378.35,627.8,26.3,1302.0,1365.5,2536.0,173.16,0.9574,0.6801,0.637,0.2001,0.17835,1.94,2.068,56.95,54.2,221.55,61.6,86.18,8.395,1170.1,0.2979,4283.0,48.49,6820.0,538.2,2175.2,1035.4,401.7,108.04,133.6,87.18,106.05,0.424,416.15,41200.0,53.28,56.55,39.17,325.75,326.35,47.0,1009.6,0.897,515.7,578.0,20.02,41.56,66.72,215.4,467.0,12.365,318.52,606.9,571.9,0.00557,0.657,91.7,1414.8,0.71,0.397,1.4195,25.44,16.8,13.45,245.9,73.0,26440.0,93.495,79.27,2418.0,4139.0,0.307
2026-05-14,11.613,47.92,28.08,7.144,406.8,274.1,1422.0,1025.5,352.4,321.07,6.124,754.8,638.6,98.12,1397.0,401.8,28.02,81.65,0.06846,63.24,0.6626,79.68,121.27,3484.0,806.2,130.6,2699.0,0.39,3.2075,22.46,124.55,0.7,68.9,1757.5,5131.0,376.65,621.8,25.805,1291.0,1337.8,2470.5,170.37,0.9302,0.627,0.6358,0.194,0.1974,1.9125,2.012,57.24,53.8,225.2,64.0,84.84,8.38,1148.9,0.2943,4192.0,48.13,6755.0,538.5,2132.2,1025.0,398.95,107.24,131.0,86.5,104.45,0.409,409.35,41200.0,53.13,56.05,38.455,324.2,324.17,46.46,980.0,0.8785,512.6,568.2,19.51,41.2,65.72,207.8,466.0,12.36,313.94,599.0,571.5,0.00558,0.643,90.22,1397.8,0.6987,0.4035,1.3965,25.22,16.15,13.55,242.65,72.17,25980.0,90.11,79.27,2410.0,4057.0,0.311
2026-05-15,11.747,47.15,27.5,7.2,412.1,273.8,1410.5,1024.5,351.6,320.64,6.114,744.0,637.4,96.6,1387.5,399.9,27.72,81.1,0.06766,64.51,0.651,79.42,120.6,3476.0,803.8,127.94,2775.0,0.3842,3.207,22.14,123.3,0.7,69.1,1751.5,5127.5,373.65,619.4,25.25,1289.0,1337.8,2432.0,168.8,0.9098,0.5998,0.622,0.1947,0.18435,1.9065,2.0475,56.34,53.2,226.95,63.25,83.8,8.345,1132.3,0.2977,4117.5,48.35,6709.0,539.2,2120.0,998.6,397.8,107.5,130.4,86.22,105.45,0.4026,406.95,40600.0,53.04,56.1,38.04,322.98,323.25,45.91,802.8,0.86,513.5,564.0,19.345,40.235,64.7,205.7,460.0,12.095,309.22,605.6,574.0,0.0054,0.657,90.04,1395.8,0.723,0.396,1.379,25.0,15.5,12.8,237.2,71.87,25540.0,89.79,79.19,2401.0,4007.5,0.315
2026-05-18,11.607,47.24,27.63,7.132,422.3,286.45,1417.5,1028.0,352.4,322.26,6.139,754.6,636.0,95.14,1383.5,399.15,27.7,74.7,0.06786,69.78,0.6346,80.69,124.01,3478.0,796.0,129.18,2821.0,0.387,3.236,22.1,123.85,0.705,68.8,1753.5,5218.5,375.35,609.8,25.425,1290.0,1324.9,2487.5,172.32,0.9422,0.5869,0.6152,0.1971,0.173,1.879,2.007,55.62,53.1,225.3,63.25,84.08,8.39,1145.9,0.2951,4183.0,48.63,6652.0,539.8,2090.4,991.8,397.45,107.94,133.9,86.18,109.15,0.3966,412.7,39200.0,53.15,56.3,37.91,325.23,325.59,45.95,779.6,0.842,519.25,550.8,19.57,40.925,64.2,209.6,461.0,12.3,311.82,625.5,586.9,0.00531,0.669,96.68,1399.8,0.6624,0.394,1.382,24.54,15.5,12.85,240.85,72.09,26180.0,90.21,78.9,2398.0,4070.5,0.308
2026-05-19,11.55,47.28,27.72,7.078,423.8,283.15,1413.0,1025.0,351.6,323.23,6.188,754.6,632.8,95.32,1385.5,394.8,27.48,72.95,0.06794,68.69,0.5324,79.9,123.38,3487.0,799.2,128.96,2878.0,0.3857,3.236,22.06,123.4,0.705,69.5,1759.0,5208.5,376.75,610.0,25.875,1279.5,1320.5,2442.5,174.4,0.934,0.5805,0.6182,0.19445,0.167,1.875,1.9975,57.31,55.35,225.9,63.2,84.82,8.39,1135.6,0.29,4207.5,48.51,6650.0,540.7,2073.2,988.0,396.35,105.12,137.75,86.34,108.0,0.3938,412.0,38800.0,53.07,56.2,37.475,323.87,324.38,47.08,798.4,0.8455,519.05,524.0,19.54,40.495,63.78,207.6,459.0,12.17,314.76,624.8,586.9,0.00531,0.642,96.62,1409.2,0.6625,0.393,1.3745,24.58,15.5,12.95,237.3,71.79,26120.0,89.99,79.57,2475.0,4073.0,0.31
2026-05-20,11.382,46.73,27.28,6.99,410.6,281.1,1406.0,1018.0,349.6,318.4,6.103,750.6,633.8,94.74,1387.0,385.25,26.88,66.25,0.06716,69.3,0.5285,80.26,119.01,3486.0,793.0,127.06,2885.0,0.3859,3.225,21.78,123.0,0.71,68.6,1739.5,5119.0,374.65,599.6,25.38,1271.5,1312.9,2386.0,173.18,0.924,0.5942,0.6096,0.19525,0.1571,1.8715,1.9195,56.24,53.2,226.6,64.2,83.24,8.425,1122.0,0.2864,4133.5,48.73,6558.0,540.2,2071.0,967.2,401.2,105.1,132.9,86.14,103.35,0.3858,403.85,38200.0,52.69,55.95,35.77,323.25,323.32,47.06,790.6,0.843,511.95,492.8,19.19,40.435,63.14,203.1,455.0,12.05,312.46,616.2,579.8,0.00539,0.626,88.28,1402.6,0.6653,0.391,1.3775,24.32,15.05,13.15,236.35,71.66,25640.0,89.755,77.03,2451.0,4035.0,0.311
2026-05-21,11.361,48.03,27.25,7.1,419.9,283.15,1415.0,1024.5,344.4,316.52,6.283,754.2,642.4,93.84,1311.0,385.4,27.1,70.2,0.06694,70.6,0.5303,82.05,118.67,3490.0,789.9,128.8,2905.0,0.382,3.234,21.54,123.05,0.71,68.9,1712.0,5201.5,375.75,613.2,25.625,1271.0,1310.2,2420.5,175.57,0.9314,0.6093,0.6104,0.1943,0.16095,1.88,1.9475,56.67,53.5,228.0,64.3,83.6,8.49,1119.4,0.2823,4197.0,49.4,6566.0,540.4,2105.8,959.6,406.95,104.92,133.9,85.98,102.95,0.3774,400.7,37400.0,52.75,56.0,35.25,322.79,323.36,47.31,786.2,0.8465,510.4,500.0,19.385,40.97,61.32,204.2,453.0,12.0,312.22,634.0,589.3,0.00534,0.612,89.86,1418.2,0.665,0.387,1.3775,24.22,14.8,12.65,246.25,71.79,25160.0,89.7,75.56,2493.0,4066.0,0.311
2026-05-22,11.236,47.25,26.85,7.098,420.0,284.5,1405.0,1021.5,334.4,314.25,6.181,743.0,637.0,93.98,1278.5,382.5,26.76,68.5,0.06534,68.84,0.5222,83.21,117.29,3421.0,779.1,127.96,2889.0,0.3822,3.2235,21.32,122.25,0.71,68.8,1686.5,5128.0,371.45,606.4,25.115,1249.5,1303.9,2417.0,174.47,0.7256,0.6015,0.5888,0.1909,0.15685,1.87,1.875,54.98,53.45,231.85,64.25,82.7,8.43,1109.6,0.2768,4164.5,48.8,6529.0,540.6,2082.8,946.0,404.65,104.54,133.2,85.96,102.0,0.375,398.3,37800.0,52.49,55.4,34.56,322.46,323.32,46.7,783.4,0.8415,518.75,481.4,19.2,40.8,59.82,199.2,450.0,11.94,309.78,625.8,583.6,0.00533,0.586,88.6,1415.0,0.6589,0.3835,1.369,24.12,14.85,12.7,248.55,71.62,25180.0,89.81,71.67,2490.0,4027.0,0.311
2026-05-25,11.274,48.46,26.72,7.0,411.1,284.6,1392.5,1004.0,324.0,312.2,6.344,717.0,636.8,92.66,1250.5,378.9,25.3,66.85,0.06456,66.62,0.5013,83.01,116.66,3362.0,759.0,127.86,2883.0,0.3805,3.2225,20.7,117.1,0.72,64.8,1697.0,5035.0,372.65,600.4,24.665,1239.5,1295.8,2376.5,172.79,0.7066,0.5997,0.5918,0.1895,0.15185,1.841,1.802,52.7,50.55,229.9,60.05,82.2,8.535,1060.0,0.2736,4137.0,48.28,6487.0,542.2,2129.6,917.8,406.95,101.34,130.9,84.88,100.15,0.3648,387.2,37200.0,51.85,55.05,33.45,320.38,321.57,46.68,760.6,0.835,509.35,457.6,19.02,40.82,55.18,198.0,448.5,11.835,303.22,603.9,564.9,0.00525,0.579,84.48,1396.0,0.649,0.376,1.346,23.38,14.25,12.45,239.9,71.23,24780.0,86.65,65.04,2470.0,3995.0,0.305
2026-05-26,10.977,47.99,26.4,6.53,413.2,283.65,1385.5,1008.5,312.6,311.26,6.345,704.2,636.0,91.2,1180.0,377.0,24.52,67.5,0.0632,67.79,0.4707,83.5,115.5,3379.0,752.1,127.88,2826.0,0.3791,3.171,19.88,111.15,0.72,60.6,1690.0,5009.0,370.8,596.2,23.835,1216.0,1280.8,2355.5,173.0,0.662,0.596,0.5808,0.18755,0.14715,1.8145,1.807,50.1,49.7,229.8,61.1,80.66,8.83,1057.0,0.2667,3985.0,46.72,6430.0,540.7,2102.6,898.2,402.15,97.16,128.05,83.44,99.65,0.3506,390.0,36800.0,51.65,54.65,33.885,320.05,320.6,43.6,700.8,0.825,510.4,433.0,18.875,40.435,55.56,194.8,448.0,11.795,302.16,602.8,564.4,0.00502,0.575,81.08,1402.8,0.5739,0.351,1.341,23.12,13.6,12.5,238.35,70.2,24520.0,80.215,65.94,2444.0,3977.0,0.303
2026-05-27,11.269,48.52,26.32,6.42,417.7,282.5,1379.5,1000.5,314.0,310.98,6.432,708.4,637.0,94.22,1141.0,380.0,24.32,67.65,0.05802,67.31,0.4705,83.09,116.09,3374.0,775.9,127.34,2860.0,0.3834,3.1805,19.42,110.0,0.725,62.0,1735.5,5019.5,367.25,645.0,23.945,1211.0,1295.9,2350.0,175.11,0.664,0.5945,0.599,0.19075,0.1566,1.836,1.899,50.1,49.4,231.0,60.85,82.18,8.795,1067.9,0.2639,4050.5,46.9,6465.0,542.2,2107.2,906.0,403.05,98.08,124.8,84.82,100.3,0.3486,392.65,36600.0,51.56,54.3,34.88,322.5,322.95,43.36,669.6,0.8335,511.3,440.6,18.91,40.91,57.12,199.3,455.0,11.975,303.24,605.6,564.6,0.00494,0.572,80.84,1416.8,0.5594,0.352,1.3285,23.1,13.4,12.55,246.75,70.28,24700.0,81.225,66.84,2464.5,4023.0,0.3
2026-05-28,11.578,48.49,25.57,6.416,418.7,282.2,1380.5,986.0,308.4,307.71,7.345,691.0,637.2,92.54,1109.5,372.95,25.08,68.05,0.05862,67.01,0.4685,81.99,115.7,3382.0,767.0,125.62,2865.0,0.3922,3.1685,19.44,105.0,0.715,59.8,1754.5,4977.5,367.7,647.4,23.18,1208.5,1298.4,2301.5,175.12,0.6566,0.5891,0.5882,0.1875,0.15215,1.835,1.8845,47.5,46.5,228.65,59.05,79.9,8.805,1067.6,0.2661,4025.0,47.66,6383.0,542.0,2102.0,881.0,404.1,96.78,120.35,84.62,97.3,0.344,389.1,36600.0,51.19,53.05,34.065,322.3,322.59,43.12,696.0,0.826,506.1,417.4,18.815,40.5,55.7,195.9,445.5,11.885,302.14,609.1,568.3,0.00493,0.596,80.0,1430.8,0.553,0.3495,1.3045,22.78,13.3,12.75,240.5,71.69,25060.0,79.0,61.19,2447.0,4012.5,0.291
2026-05-29,12.059,48.33,24.35,6.342,415.2,277.65,1388.0,991.5,310.0,306.73,7.339,687.4,633.2,91.58,1082.0,371.35,25.24,66.6,0.05814,67.73,0.4777,83.06,115.52,3328.0,762.0,125.88,2835.0,0.3901,3.1765,19.56,96.65,0.715,59.4,1715.5,4883.5,384.6,640.4,22.8,1205.0,1287.5,2300.0,174.82,0.6606,0.5922,0.5878,0.1857,0.15435,1.789,1.8605,47.86,46.05,227.4,62.05,78.64,8.695,1071.0,0.259,3989.0,47.17,6251.0,542.9,2087.2,859.2,398.55,101.32,116.9,84.28,92.7,0.3356,389.35,37400.0,50.62,52.2,34.56,320.57,320.87,42.99,692.6,0.826,501.9,399.6,18.81,39.95,55.36,195.7,445.0,11.95,301.14,602.1,564.0,0.00476,0.603,78.22,1423.2,0.5866,0.3395,1.284,22.4,13.7,12.5,237.8,71.41,24880.0,78.965,59.82,2447.0,4002.0,0.288
2026-06-01,12.693,47.58,25.14,6.286,413.5,230.4,1402.0,1000.0,313.4,305.75,7.583,696.8,638.0,94.14,1130.5,375.0,25.3,66.55,0.05778,71.91,0.4937,83.17,116.15,3313.0,743.7,126.46,2835.0,0.3889,3.208,20.2,98.45,0.705,61.1,1705.0,4906.0,371.85,645.8,22.83,1214.5,1290.9,2314.0,178.77,0.6796,0.599,0.5918,0.20255,0.1536,1.768,1.851,47.62,45.8,228.35,62.05,79.22,8.7,1086.3,0.256,4002.0,47.85,6083.0,544.5,2069.6,884.2,400.6,102.3,118.3,84.5,97.2,0.3386,391.4,37600.0,50.06,52.0,35.47,322.99,323.27,43.12,693.2,0.835,508.35,405.2,19.11,41.645,54.96,198.0,456.5,12.02,303.74,613.4,571.2,0.00475,0.592,78.26,1407.6,0.5708,0.351,1.2385,22.36,13.7,12.6,242.2,71.93,24320.0,78.255,60.49,2468.0,4024.5,0.285
2026-06-02,12.747,47.45,25.87,6.568,416.6,231.7,1387.0,1018.0,319.2,307.22,7.57,708.6,639.8,95.5,1144.5,394.25,26.2,67.05,0.05892,71.86,0.5074,85.21,118.01,3368.0,761.6,133.98,2875.0,0.3933,3.2375,20.82,100.35,0.72,61.6,1787.0,5010.5,375.15,658.6,23.415,1223.0,1316.9,2345.5,180.01,0.6842,0.6124,0.6078,0.2079,0.1587,1.8185,1.8765,49.49,48.9,230.3,63.55,80.14,8.745,1123.0,0.2625,4060.0,47.75,6298.0,543.7,2110.6,893.4,399.95,107.78,124.8,86.32,98.4,0.3594,398.6,38000.0,51.7,52.85,38.405,326.75,326.6,44.44,694.6,0.8825,511.45,404.6,19.42,42.8,55.56,201.3,461.5,12.125,308.0,613.5,574.8,0.00489,0.584,79.3,1412.2,0.6194,0.3655,1.28,22.82,14.1,12.8,246.1,72.14,24760.0,77.82,61.28,2479.0,4087.0,0.307
2026-06-03,12.553,46.83,24.96,6.5,414.9,231.3,1362.5,1011.5,315.6,304.08,7.337,691.4,643.0,95.66,1128.0,384.3,27.54,66.0,0.05816,69.62,0.5167,84.43,115.97,3348.0,754.6,131.0,2883.0,0.391,3.232,19.98,100.7,0.725,61.2,1781.5,4905.0,375.65,664.4,22.905,1214.5,1322.1,2272.0,177.65,0.69,0.613,0.6076,0.21015,0.16175,1.8475,1.862,48.9,47.6,228.95,63.4,78.16,8.715,1105.8,0.2675,4004.0,47.21,6202.0,544.6,2094.0,886.0,398.0,105.18,122.9,87.4,97.8,0.344,395.75,38400.0,51.09,52.5,37.78,323.37,323.54,43.98,720.0,0.851,507.45,395.8,19.135,41.91,56.24,197.4,461.0,11.89,302.5,612.3,574.6,0.00492,0.606,77.88,1403.6,0.6001,0.3645,1.2485,22.54,13.9,12.8,240.1,71.98,24660.0,76.79,65.96,2465.5,4045.5,0.294
2026-06-04,12.201,46.35,25.38,6.504,415.7,226.9,1343.5,1005.0,315.2,300.93,7.306,686.2,638.2,95.06,1129.0,382.6,26.86,65.1,0.05688,64.98,0.5007,84.39,116.69,3364.0,754.2,133.4,2868.0,0.39,3.2235,20.4,101.45,0.735,60.8,1828.5,4853.5,376.25,663.0,22.875,1220.5,1318.7,2256.5,177.72,0.6866,0.6103,0.613,0.21155,0.1538,1.8415,1.852,48.02,47.45,228.1,63.6,76.72,8.685,1106.9,0.2599,3888.0,47.2,6198.0,544.1,2097.6,902.4,400.4,103.9,121.2,87.96,95.05,0.346,393.55,37600.0,51.4,52.7,37.94,322.92,323.49,43.87,705.8,0.8485,504.35,397.0,19.245,41.635,55.62,197.0,462.0,11.865,300.4,609.9,571.7,0.00475,0.635,78.92,1408.0,0.5971,0.384,1.266,22.56,13.6,12.1,234.0,71.17,24720.0,76.425,67.5,2462.0,4021.0,0.294
2026-06-05,12.189,45.06,24.81,6.372,403.4,220.8,1319.0,998.5,313.4,299.75,7.341,676.6,643.2,94.02,1096.5,387.75,26.1,61.2,0.05528,61.04,0.4911,84.24,115.4,3335.0,744.0,133.1,2872.0,0.3867,3.191,20.08,99.7,0.715,59.9,1890.5,4825.0,376.4,661.4,22.355,1211.0,1305.4,2195.0,176.74,0.6786,0.606,0.6148,0.20735,0.15005,1.9395,1.836,46.82,46.0,227.6,62.8,74.72,8.735,1092.5,0.2579,3778.5,46.89,6240.0,544.9,2064.0,895.4,400.4,103.34,118.45,87.34,94.05,0.329,386.55,37400.0,51.39,52.55,37.47,322.19,323.48,42.8,690.6,0.854,501.55,378.0,19.09,41.24,53.84,195.5,449.5,11.76,297.0,609.0,572.1,0.00468,0.61,75.14,1406.8,0.5877,0.3675,1.232,22.4,13.75,12.2,234.85,71.09,24620.0,76.04,66.09,2437.5,3970.5,0.29
2026-06-08,12.03,43.98,23.94,5.928,391.8,183.9,1260.5,992.5,302.6,291.12,7.321,679.6,645.2,91.48,1083.0,381.0,25.06,57.05,0.0526,58.76,0.4786,80.55,113.49,3277.0,735.4,130.0,2808.0,0.3478,3.065,18.92,78.55,0.685,56.8,1823.0,4760.0,374.35,650.8,21.49,1199.0,1301.5,2184.5,174.36,0.6468,0.6018,0.604,0.2109,0.14445,1.9345,1.81,43.78,42.45,228.4,61.6,73.8,8.595,1056.6,0.247,3670.0,46.17,6117.0,544.2,2018.0,841.8,396.0,102.16,112.15,85.58,94.5,0.303,383.5,37400.0,50.71,50.55,36.16,320.0,321.47,40.75,669.6,0.8375,493.65,341.0,18.77,40.54,52.8,190.3,440.5,11.535,291.2,594.8,558.9,0.00433,0.594,74.36,1385.4,0.5925,0.341,1.1555,20.82,13.7,12.0,229.35,69.99,23980.0,74.705,62.69,2404.0,3880.5,0.289
2026-06-09,12.66,43.99,23.86,5.9,376.6,201.9,1269.5,993.5,301.2,291.02,7.387,688.0,648.6,92.02,1126.5,375.6,25.38,58.15,0.054,59.94,0.4682,80.95,113.09,3252.0,736.2,131.38,2811.0,0.3535,2.758,18.64,75.95,0.69,54.2,1855.5,4697.5,374.75,645.6,21.26,1190.5,1298.5,2203.0,174.69,0.6318,0.5984,0.5948,0.21055,0.14205,1.914,1.809,45.83,42.1,227.4,61.7,72.8,8.625,1041.2,0.2448,3822.0,45.9,6018.0,542.9,2034.2,851.6,392.1,101.0,114.75,85.08,94.7,0.2996,372.1,36800.0,49.97,50.05,35.69,321.02,321.63,40.29,678.2,0.844,484.35,362.2,18.625,39.97,52.64,189.2,430.0,11.29,297.52,598.8,561.5,0.00424,0.6,72.44,1377.8,0.5836,0.331,1.1475,20.48,13.25,11.1,238.5,69.9,23600.0,74.77,62.71,2406.0,3972.5,0.284
2026-06-10,13.16,43.2,23.45,5.82,373.1,201.5,1284.0,985.0,304.6,287.53,7.502,681.8,641.4,88.28,1143.5,376.8,27.1,62.8,0.05334,61.72,0.4734,80.0,113.05,3226.0,752.5,128.24,2811.0,0.3584,2.744,18.88,79.65,0.685,55.6,1830.5,4731.5,376.0,656.8,21.305,1184.5,1292.7,2162.0,174.85,0.64,0.5952,0.6,0.20895,0.14195,1.89,1.806,47.13,43.1,226.3,61.75,71.58,8.71,1046.4,0.247,3776.5,45.92,6057.0,545.3,1950.0,856.8,387.45,101.74,113.85,86.2,96.85,0.3008,369.05,37000.0,49.74,50.0,34.65,321.88,322.17,38.73,687.6,0.8685,485.2,413.2,18.88,40.525,53.5,187.1,429.0,11.28,296.76,604.2,563.8,0.00431,0.593,72.24,1383.6,0.5748,0.336,1.155,20.66,13.45,11.05,235.75,70.19,23040.0,74.66,65.36,2396.5,4009.5,0.274
2026-06-11,13.102,43.15,23.31,5.9,372.2,197.85,1293.0,981.5,299.6,288.83,7.577,685.0,653.2,87.16,1137.5,369.55,26.7,61.8,0.05248,61.59,0.4738,77.89,112.29,3221.0,734.0,129.52,2791.0,0.3564,2.707,18.96,79.05,0.695,56.0,1830.0,4723.5,379.2,655.6,21.175,1191.5,1282.8,2177.0,174.21,0.644,0.5982,0.5958,0.20955,0.145,1.8555,1.8065,46.8,42.8,226.5,61.05,72.56,8.685,1038.3,0.2425,3846.5,45.93,6119.0,595.0,1995.0,852.0,386.35,103.06,112.85,85.22,93.5,0.3012,364.75,37200.0,49.53,49.6,33.445,321.2,322.34,39.73,686.2,0.8605,485.75,399.8,18.615,40.085,52.22,187.2,409.0,11.26,295.78,596.4,558.4,0.00428,0.594,72.58,1380.2,0.5791,0.3345,1.147,21.18,13.75,11.0,236.0,70.09,23080.0,75.1,67.92,2393.0,3988.5,0.276
2026-06-15,13.019,45.55,24.7,5.9,377.6,198.45,1277.0,969.0,306.4,308.47,7.886,694.6,650.0,87.5,1180.0,395.6,26.96,61.55,0.05454,64.01,0.477,78.91,114.02,3215.0,743.5,136.8,2806.0,0.366,2.7645,19.4,78.0,0.675,57.7,1857.0,4776.5,383.9,684.6,21.59,1193.5,1298.8,2204.0,178.22,0.6626,0.6051,0.6164,0.2219,0.14635,1.888,1.856,48.65,44.5,229.5,64.65,74.66,8.78,1079.4,0.2467,3920.0,46.47,6100.0,580.3,2082.4,850.0,389.55,103.78,114.65,85.72,94.6,0.3162,361.7,38000.0,50.66,50.65,34.0,324.6,325.2,40.54,689.0,0.89,491.85,408.6,18.9,40.44,53.48,199.8,410.0,11.44,304.0,574.8,540.4,0.00442,0.603,72.52,1398.6,0.6076,0.34,1.2165,21.48,14.1,11.15,242.65,71.56,23880.0,79.45,70.79,2419.0,4061.5,0.275
2026-06-16,13.152,44.17,25.72,5.774,371.9,197.8,1233.5,940.5,300.2,299.87,8.354,672.4,643.0,86.82,1158.0,378.3,26.68,60.5,0.05358,63.15,0.4642,74.91,111.54,3179.0,748.8,135.64,2780.0,0.3555,2.7555,18.96,77.15,0.68,56.4,1852.0,4512.5,386.0,680.0,21.225,1182.0,1274.1,2142.0,174.74,0.647,0.6033,0.6078,0.21705,0.1431,1.87,1.8315,48.19,43.4,228.65,65.25,72.36,8.755,1027.1,0.244,3829.5,46.19,5961.0,616.0,2049.4,837.2,390.0,103.02,111.5,85.2,85.85,0.3042,339.7,37800.0,49.82,49.75,33.51,320.25,320.9,40.1,696.6,0.873,478.6,421.8,18.335,41.04,52.28,191.5,403.5,11.2,298.0,533.0,503.6,0.0043,0.623,70.56,1386.8,0.596,0.3345,1.187,21.04,14.05,11.25,239.85,71.42,23300.0,78.545,68.8,2386.5,4022.0,0.268
2026-06-17,13.04,43.29,26.21,5.734,368.4,190.5,1226.5,942.5,300.6,296.89,8.285,669.2,649.8,86.48,1155.0,386.2,26.58,62.35,0.05266,61.57,0.4584,75.12,109.82,3169.0,746.5,137.26,2793.0,0.3526,2.759,19.04,75.0,0.675,55.8,1849.5,4530.0,368.0,662.2,21.1,1179.5,1295.8,2132.5,172.35,0.65,0.6116,0.6166,0.2196,0.1441,1.855,1.8255,46.77,42.75,227.45,65.2,71.9,8.745,1012.5,0.2401,3838.0,46.55,5932.0,580.5,2029.8,841.8,387.75,103.38,110.55,84.52,84.35,0.3044,337.6,37800.0,49.39,49.65,33.305,319.17,319.7,39.15,693.2,0.888,476.0,407.8,18.17,40.67,53.1,190.4,401.5,11.14,295.78,543.0,511.0,0.00432,0.61,69.98,1379.4,0.6015,0.3305,1.1895,21.12,13.75,11.25,231.65,70.48,23180.0,78.81,68.86,2368.0,4025.0,0.267
2026-06-18,13.247,42.59,25.38,5.734,361.6,186.0,1197.5,927.5,295.4,286.5,8.629,646.0,642.0,83.1,1129.5,394.85,26.24,62.95,0.05198,59.8,0.4496,75.25,106.7,3140.0,740.7,137.92,2773.0,0.3407,2.6735,18.72,72.9,0.665,55.1,1836.0,4406.0,354.7,641.6,20.585,1172.5,1292.0,2140.0,171.38,0.627,0.6058,0.6078,0.21865,0.146,1.826,1.7645,45.88,42.0,225.2,62.7,70.5,8.61,999.8,0.238,3745.0,45.8,5853.0,562.4,2047.0,832.4,383.7,99.14,110.2,83.52,83.8,0.2988,326.35,37400.0,49.08,49.0,33.555,315.4,316.18,38.17,689.4,0.881,462.05,409.0,17.62,40.69,52.96,185.8,399.0,10.9,290.78,525.0,494.6,0.0042,0.604,68.9,1356.2,0.6197,0.325,1.1615,20.64,13.75,11.25,232.3,70.01,22580.0,76.58,65.2,2370.0,3953.0,0.261
2026-06-19,13.538,42.5,24.3,5.644,355.4,173.2,1180.0,920.0,291.2,289.23,8.635,625.8,643.0,80.84,1084.0,369.5,25.82,61.5,0.05186,59.61,0.4478,74.8,104.49,3109.0,749.1,131.7,2733.0,0.3355,2.712,18.18,67.2,0.65,54.2,1771.0,4377.0,355.05,632.4,20.935,1169.5,1266.4,2081.5,170.53,0.6264,0.6077,0.6006,0.21655,0.142,1.8275,1.735,42.89,40.5,223.95,61.0,69.04,8.475,978.4,0.2351,3710.5,44.71,5763.0,587.4,2016.4,807.2,378.5,98.1,108.9,82.92,82.4,0.294,326.4,37400.0,47.4,48.1,31.34,312.84,314.14,37.47,675.8,0.831,459.75,366.0,17.365,40.095,50.6,182.0,383.5,10.575,280.5,535.3,499.7,0.00413,0.597,68.3,1342.2,0.606,0.3035,1.1535,20.8,13.6,11.1,227.2,70.49,22080.0,75.435,65.0,2331.0,3912.0,0.256
